-0.37	0.20	1.45	2.91	4.52	0.95	0.83	0.66	3.00	4.00	3.00	1.00	5.00	2.00	1.00	0.00
0.96	-0.93	3.19	3.95	5.42	0.63	-0.73	6.48	1.00	5.00	3.00	2.00	4.00	6.00	3.00	1.00
-0.71	-0.22	1.43	0.77	9.73	0.62	-1.66	6.47	6.00	5.00	1.00	5.00	9.00	5.00	2.00	1.00
0.01	0.60	0.37	1.81	0.21	0.56	3.42	1.82	5.00	5.00	2.00	3.00	3.00	5.00	3.00	0.00
0.42	0.56	3.70	3.52	4.54	1.48	1.19	18.78	2.00	4.00	5.00	5.00	8.00	4.00	4.00	1.00
0.21	-0.26	0.42	3.46	3.36	1.16	-1.20	2.59	5.00	5.00	4.00	5.00	3.00	3.00	2.00	0.00
0.85	-0.76	1.90	2.16	9.41	0.89	-2.71	10.11	3.00	4.00	5.00	5.00	7.00	6.00	5.00	1.00
0.18	0.08	2.52	1.21	2.21	0.33	0.16	10.16	1.00	4.00	2.00	4.00	4.00	2.00	2.00	0.00
-0.23	0.94	0.38	2.20	-0.12	0.98	3.15	1.62	3.00	5.00	3.00	2.00	2.00	2.00	3.00	0.00
-0.45	-0.43	1.13	0.62	9.09	1.01	-2.71	4.93	6.00	3.00	5.00	5.00	7.00	1.00	3.00	1.00
0.53	-0.42	2.67	3.67	14.55	1.08	-1.89	10.75	5.00	5.00	5.00	4.00	14.00	3.00	3.00	1.00
-0.41	0.55	1.14	1.54	1.77	1.62	1.57	3.48	4.00	3.00	3.00	4.00	6.00	5.00	3.00	0.00
0.50	0.11	1.10	3.40	5.49	1.50	0.78	5.67	6.00	2.00	5.00	5.00	8.00	5.00	2.00	0.00
0.08	-0.39	2.26	2.18	8.60	0.51	-1.08	6.51	3.00	3.00	2.00	3.00	8.00	6.00	2.00	1.00
0.06	0.12	3.27	2.34	15.96	0.37	0.63	17.34	5.00	1.00	4.00	5.00	18.00	3.00	2.00	0.00
-0.35	0.69	0.77	0.55	2.53	1.28	3.74	1.75	6.00	5.00	2.00	3.00	6.00	5.00	3.00	0.00
0.56	0.58	2.44	3.88	9.64	1.56	2.53	2.90	4.00	5.00	2.00	1.00	11.00	4.00	2.00	0.00
0.63	-0.62	1.60	2.03	10.86	0.54	-4.03	2.57	6.00	5.00	5.00	2.00	11.00	5.00	2.00	1.00
-0.47	-0.36	3.39	1.71	11.31	0.33	-0.95	7.34	3.00	3.00	5.00	2.00	11.00	6.00	2.00	1.00
0.19	-0.53	1.75	2.21	11.14	1.55	-2.85	9.02	5.00	3.00	3.00	5.00	9.00	4.00	4.00	1.00
-0.63	-0.50	3.83	1.84	13.66	0.66	-1.69	18.79	3.00	3.00	3.00	5.00	13.00	4.00	4.00	1.00
-0.60	-0.17	2.17	1.22	11.04	0.97	-1.00	4.51	5.00	3.00	3.00	2.00	12.00	4.00	2.00	1.00
-0.33	-0.15	3.46	2.09	8.00	1.24	-0.50	8.94	2.00	5.00	3.00	3.00	8.00	3.00	1.00	1.00
-0.21	0.30	1.63	1.33	7.41	1.91	1.75	2.09	5.00	5.00	2.00	2.00	9.00	3.00	2.00	0.00
-0.57	0.86	0.14	0.73	-2.78	1.62	5.28	1.20	6.00	3.00	2.00	3.00	1.00	3.00	4.00	0.00
0.30	-0.41	0.67	2.30	3.59	1.90	-2.16	1.52	5.00	3.00	5.00	3.00	4.00	3.00	3.00	1.00
-0.99	0.91	1.66	0.13	6.60	1.88	4.52	3.50	5.00	5.00	5.00	2.00	9.00	6.00	3.00	0.00
0.64	-0.42	1.87	0.20	11.27	0.62	-2.14	6.34	5.00	6.00	5.00	4.00	11.00	2.00	3.00	1.00
-0.71	0.71	1.91	2.84	4.22	0.09	1.85	6.25	3.00	3.00	4.00	3.00	7.00	6.00	3.00	0.00
0.17	0.70	2.68	2.23	3.95	1.02	2.52	13.94	3.00	5.00	5.00	5.00	9.00	5.00	5.00	1.00
-0.28	0.98	0.86	0.77	1.67	2.00	3.51	0.73	4.00	6.00	4.00	1.00	4.00	3.00	2.00	0.00
0.93	0.21	1.28	1.17	1.64	0.39	0.49	3.17	2.00	3.00	2.00	3.00	4.00	5.00	2.00	0.00
-0.14	-0.39	0.31	3.73	3.02	1.45	-1.23	1.53	3.00	6.00	2.00	4.00	2.00	3.00	2.00	0.00
-1.00	-0.18	3.28	1.36	17.78	0.05	-1.31	13.53	5.00	6.00	4.00	4.00	17.00	3.00	2.00	1.00
0.79	0.66	1.89	3.65	8.08	1.39	3.01	6.03	5.00	5.00	4.00	3.00	10.00	3.00	3.00	0.00
0.86	0.66	3.48	2.18	0.74	0.86	0.82	16.77	1.00	1.00	3.00	5.00	4.00	4.00	4.00	1.00
-0.10	-0.11	0.43	0.75	3.34	1.27	-0.67	0.47	6.00	3.00	5.00	2.00	4.00	4.00	1.00	0.00
-0.57	-0.84	2.63	2.47	12.03	1.18	-3.87	5.11	4.00	6.00	2.00	2.00	12.00	3.00	2.00	1.00
-0.12	0.00	2.23	2.44	6.55	0.75	-0.11	6.18	3.00	6.00	4.00	3.00	8.00	4.00	1.00	0.00
-0.63	-0.10	2.88	1.02	11.35	0.55	-0.33	5.57	4.00	5.00	5.00	2.00	13.00	6.00	2.00	1.00
0.53	0.34	3.24	2.05	5.27	1.89	0.32	10.73	2.00	5.00	5.00	3.00	7.00	5.00	2.00	1.00
0.76	-0.93	1.68	2.55	12.84	0.40	-4.78	9.60	5.00	4.00	5.00	5.00	9.00	3.00	6.00	1.00
0.85	0.55	2.80	0.35	0.19	1.55	0.62	13.71	1.00	5.00	5.00	5.00	4.00	6.00	4.00	1.00
-0.43	-0.96	3.53	1.72	16.33	1.25	-3.71	11.95	4.00	5.00	3.00	3.00	15.00	6.00	4.00	1.00
0.34	-1.00	3.87	1.66	14.49	1.72	-2.92	7.00	3.00	6.00	3.00	2.00	12.00	4.00	3.00	1.00
0.64	-0.76	1.86	3.59	12.85	1.99	-3.69	8.83	5.00	6.00	2.00	5.00	10.00	4.00	5.00	1.00
0.24	0.87	3.67	0.86	2.98	1.67	0.92	4.48	1.00	3.00	5.00	1.00	5.00	3.00	2.00	1.00
0.03	-0.40	2.33	0.24	15.36	0.63	-1.96	4.19	6.00	4.00	5.00	2.00	15.00	3.00	2.00	1.00
0.11	0.47	1.02	0.88	1.58	1.21	1.11	1.35	3.00	4.00	2.00	2.00	4.00	6.00	2.00	0.00
0.78	0.99	2.38	2.60	0.20	0.80	0.53	4.09	1.00	4.00	3.00	2.00	3.00	3.00	3.00	1.00
0.22	0.84	3.93	1.26	20.60	0.98	4.89	12.07	6.00	6.00	2.00	3.00	25.00	5.00	3.00	0.00
-0.17	-0.31	3.33	1.28	5.79	1.19	-0.81	15.81	1.00	2.00	5.00	5.00	4.00	6.00	2.00	1.00
-0.71	-0.47	1.79	2.37	10.14	1.50	-1.80	8.15	4.00	5.00	3.00	5.00	8.00	1.00	4.00	1.00
-0.17	-0.84	1.81	2.17	4.41	1.71	-1.09	5.38	1.00	5.00	2.00	3.00	3.00	6.00	3.00	1.00
-0.25	-0.42	1.63	2.87	12.16	0.90	-2.36	7.31	6.00	5.00	5.00	5.00	11.00	6.00	3.00	1.00
0.65	-0.68	2.44	0.10	8.70	0.25	-2.52	8.07	3.00	6.00	5.00	3.00	8.00	3.00	3.00	1.00
-0.92	0.12	2.66	1.38	7.41	1.46	-0.02	13.12	3.00	6.00	3.00	5.00	9.00	6.00	1.00	0.00
-0.75	-0.53	3.29	2.48	17.31	0.13	-2.32	10.43	5.00	3.00	5.00	3.00	18.00	2.00	3.00	1.00
0.49	0.88	1.42	3.92	1.00	0.76	3.34	6.88	4.00	5.00	2.00	5.00	7.00	5.00	5.00	0.00
-0.11	-0.95	2.93	0.13	16.15	1.57	-4.76	5.85	5.00	4.00	5.00	2.00	15.00	1.00	3.00	1.00
-0.45	0.61	1.79	3.46	8.16	0.39	3.46	9.02	6.00	6.00	5.00	5.00	12.00	4.00	4.00	0.00
-0.61	0.43	2.44	1.47	13.14	1.79	2.74	6.79	6.00	6.00	2.00	3.00	16.00	3.00	2.00	0.00
0.03	-0.69	2.79	3.23	6.49	0.13	-1.36	5.35	2.00	3.00	3.00	2.00	6.00	1.00	2.00	1.00
0.74	0.48	3.96	1.59	17.76	1.54	2.19	11.09	5.00	6.00	1.00	3.00	21.00	3.00	3.00	1.00
0.44	0.42	2.98	1.46	15.25	1.28	2.75	13.91	6.00	2.00	2.00	5.00	19.00	6.00	3.00	0.00
-0.43	0.91	0.50	0.87	0.63	0.52	6.05	1.66	6.00	6.00	2.00	3.00	4.00	6.00	4.00	0.00
-0.05	0.88	3.17	2.47	15.99	1.88	5.11	13.16	6.00	6.00	2.00	4.00	20.00	3.00	4.00	0.00
0.81	-0.82	0.27	3.82	3.47	1.64	-0.50	1.99	1.00	1.00	5.00	4.00	1.00	6.00	4.00	0.00
0.17	-0.41	3.13	2.88	17.38	0.61	-2.42	14.83	5.00	4.00	5.00	5.00	17.00	6.00	2.00	1.00
-0.87	-0.09	0.82	2.90	5.19	0.64	-0.33	5.41	5.00	5.00	5.00	5.00	6.00	3.00	1.00	0.00
-0.40	0.89	1.36	3.98	2.06	1.42	4.28	6.88	5.00	4.00	5.00	5.00	8.00	1.00	6.00	0.00
0.22	0.79	2.86	1.33	7.17	1.85	2.74	5.32	3.00	4.00	4.00	2.00	10.00	3.00	3.00	0.00
-0.23	0.73	3.21	3.57	4.19	0.53	1.20	8.87	2.00	4.00	5.00	3.00	8.00	3.00	3.00	1.00
-0.10	-0.15	0.91	1.29	1.39	1.26	-0.31	4.79	1.00	6.00	5.00	5.00	2.00	2.00	2.00	0.00
0.55	0.20	2.05	1.08	9.24	1.24	1.03	6.04	5.00	2.00	2.00	3.00	11.00	3.00	1.00	0.00
-0.01	-0.97	0.07	0.07	1.59	1.70	-2.67	0.96	3.00	5.00	3.00	1.00	1.00	3.00	2.00	0.00
0.67	0.62	3.97	3.45	18.32	1.16	2.82	8.11	5.00	6.00	5.00	2.00	21.00	3.00	2.00	0.00
0.54	0.32	2.47	2.97	6.84	1.31	1.33	7.06	3.00	1.00	4.00	3.00	9.00	6.00	2.00	0.00
-0.46	0.53	2.35	1.92	5.45	0.66	1.56	8.55	3.00	1.00	5.00	4.00	8.00	1.00	4.00	1.00
0.28	-0.50	3.10	3.73	16.53	1.97	-1.86	5.65	5.00	6.00	3.00	2.00	17.00	4.00	2.00	1.00
0.45	-0.90	0.12	3.22	5.36	0.83	-4.09	0.35	5.00	1.00	3.00	5.00	1.00	4.00	6.00	1.00
-0.03	0.71	0.39	0.82	-3.08	0.44	0.47	2.03	1.00	5.00	5.00	5.00	1.00	6.00	4.00	0.00
0.35	-0.24	3.80	0.94	6.32	1.21	-0.73	18.66	1.00	6.00	1.00	5.00	5.00	4.00	2.00	1.00
-0.27	0.69	0.88	3.92	3.00	1.63	3.60	1.73	5.00	5.00	3.00	2.00	5.00	4.00	2.00	0.00
0.96	0.51	3.50	1.01	8.05	1.95	1.81	17.58	3.00	3.00	1.00	5.00	12.00	6.00	4.00	1.00
0.18	-0.15	3.34	2.58	10.36	0.69	-0.18	17.33	3.00	5.00	4.00	5.00	11.00	6.00	2.00	1.00
-0.59	0.73	3.62	2.97	11.68	1.71	2.67	11.32	4.00	6.00	4.00	3.00	16.00	6.00	3.00	1.00
-0.61	-0.28	0.02	0.16	1.17	1.74	-1.67	0.51	5.00	5.00	5.00	5.00	1.00	6.00	2.00	0.00
0.86	-0.63	3.44	3.14	20.22	0.42	-3.50	17.30	5.00	3.00	2.00	5.00	18.00	6.00	4.00	1.00
0.26	-0.36	3.68	3.80	3.57	1.62	-0.03	3.64	1.00	6.00	4.00	1.00	4.00	1.00	1.00	0.00
-0.82	-0.66	0.61	2.49	5.49	1.90	-1.99	3.34	3.00	4.00	5.00	5.00	3.00	5.00	5.00	1.00
-0.40	0.61	2.73	1.65	-0.05	0.90	0.52	8.45	1.00	1.00	4.00	3.00	4.00	6.00	3.00	1.00
-0.79	-0.13	3.14	3.50	18.54	0.15	-0.60	6.48	6.00	5.00	3.00	2.00	20.00	4.00	1.00	1.00
-0.99	-0.59	1.82	3.48	10.81	0.52	-2.74	4.10	5.00	5.00	5.00	2.00	11.00	6.00	2.00	1.00
-0.35	-0.52	3.05	0.62	6.14	1.42	-0.81	15.43	1.00	5.00	5.00	5.00	4.00	6.00	4.00	1.00
0.15	0.24	3.58	2.65	20.83	1.84	1.39	18.69	6.00	3.00	2.00	5.00	23.00	5.00	2.00	0.00
0.44	0.59	3.73	2.70	1.39	1.15	0.27	19.17	1.00	4.00	5.00	5.00	4.00	6.00	4.00	1.00
0.10	0.01	1.54	1.41	4.88	1.21	0.19	4.35	3.00	5.00	5.00	2.00	5.00	3.00	1.00	0.00
-0.75	-0.97	2.71	3.52	17.76	0.87	-5.11	12.60	5.00	6.00	5.00	5.00	15.00	6.00	6.00	1.00
0.96	0.09	3.57	1.80	9.79	1.80	0.55	8.77	3.00	5.00	5.00	3.00	12.00	4.00	1.00	0.00
0.23	-0.79	1.42	1.67	5.32	1.05	-0.31	6.65	1.00	4.00	3.00	5.00	2.00	3.00	5.00	1.00
0.89	0.08	1.97	3.57	8.91	0.61	0.24	10.07	5.00	5.00	4.00	5.00	11.00	2.00	1.00	0.00
0.81	-0.54	0.25	3.19	3.15	1.93	-0.39	1.09	1.00	3.00	5.00	5.00	1.00	4.00	4.00	0.00
0.24	0.60	3.32	0.46	17.10	1.67	3.50	16.67	6.00	3.00	2.00	5.00	20.00	6.00	4.00	0.00
0.27	0.85	2.09	3.09	8.38	0.13	4.38	6.88	5.00	5.00	5.00	3.00	12.00	5.00	4.00	0.00
0.87	-0.03	0.90	3.90	5.12	0.73	-0.22	4.55	5.00	5.00	2.00	5.00	6.00	6.00	1.00	0.00
-0.01	0.65	1.68	0.15	1.23	1.86	1.90	8.84	3.00	6.00	5.00	5.00	6.00	6.00	4.00	0.00
0.24	-0.44	1.62	3.55	10.33	0.07	-2.59	8.37	5.00	5.00	2.00	5.00	9.00	1.00	3.00	1.00
0.86	0.92	0.61	1.68	0.85	1.90	3.05	1.27	3.00	6.00	2.00	1.00	3.00	6.00	1.00	0.00
-0.86	-0.73	3.08	1.82	7.43	0.75	-0.59	15.29	1.00	3.00	3.00	5.00	4.00	3.00	4.00	1.00
-0.56	-0.85	1.19	0.54	8.02	0.52	-5.06	2.54	5.00	5.00	3.00	2.00	7.00	3.00	3.00	1.00
-0.75	0.43	3.34	1.03	7.93	0.25	1.33	16.65	3.00	5.00	5.00	5.00	11.00	3.00	3.00	1.00
0.91	0.21	0.24	0.80	1.02	1.19	1.12	0.65	5.00	1.00	5.00	3.00	2.00	3.00	2.00	0.00
0.22	-0.54	1.87	0.65	11.50	0.28	-2.77	9.28	5.00	5.00	5.00	5.00	10.00	5.00	4.00	1.00
0.06	-0.45	1.35	0.83	3.16	0.94	-1.12	7.54	1.00	5.00	1.00	5.00	2.00	6.00	3.00	1.00
-0.75	0.01	2.16	1.89	13.05	0.35	0.05	11.31	6.00	6.00	4.00	5.00	14.00	5.00	1.00	0.00
-0.14	-0.28	0.57	0.81	3.43	0.27	-1.87	0.65	5.00	4.00	2.00	2.00	4.00	3.00	2.00	0.00
-0.55	-0.14	0.05	3.47	0.51	0.80	-0.57	0.91	5.00	2.00	5.00	5.00	1.00	4.00	1.00	0.00
-0.29	0.80	2.73	3.82	11.70	1.96	4.25	5.85	5.00	5.00	5.00	2.00	15.00	3.00	3.00	0.00
-0.51	0.10	2.83	1.45	8.29	0.96	0.52	14.34	3.00	5.00	2.00	5.00	10.00	1.00	1.00	0.00
0.76	-0.82	2.12	1.85	6.23	0.07	-1.51	9.83	1.00	1.00	3.00	5.00	3.00	5.00	5.00	1.00
0.10	0.33	0.93	3.26	2.22	0.74	1.17	1.64	3.00	1.00	5.00	2.00	4.00	6.00	2.00	0.00
-0.88	0.50	2.90	3.49	15.09	1.15	2.89	12.01	6.00	5.00	5.00	4.00	18.00	5.00	3.00	0.00
0.28	-0.45	2.33	1.92	4.95	1.06	-0.61	12.61	1.00	5.00	2.00	5.00	4.00	6.00	4.00	1.00
0.54	0.92	1.51	1.74	4.64	1.49	5.48	6.80	6.00	3.00	4.00	5.00	10.00	3.00	5.00	0.00
0.44	0.33	1.24	1.86	3.49	0.86	1.50	5.86	4.00	6.00	5.00	5.00	6.00	6.00	3.00	0.00
-0.82	0.45	0.02	1.97	-1.45	0.92	0.35	0.07	1.00	5.00	2.00	4.00	1.00	3.00	2.00	0.00
0.25	-0.70	3.15	3.28	6.17	1.80	-0.69	12.16	1.00	1.00	4.00	4.00	3.00	3.00	4.00	1.00
-0.47	0.58	0.71	1.72	3.57	0.83	3.36	1.14	6.00	5.00	3.00	2.00	6.00	4.00	3.00	0.00
-0.85	0.15	3.97	2.30	11.53	1.08	0.41	2.85	3.00	5.00	3.00	1.00	13.00	3.00	2.00	1.00
0.90	-0.65	0.01	0.82	3.40	0.08	-4.04	-1.25	6.00	4.00	1.00	5.00	1.00	3.00	4.00	1.00
0.35	-0.67	3.48	1.59	16.86	0.03	-2.36	16.92	4.00	3.00	2.00	5.00	15.00	2.00	4.00	1.00
-0.76	-0.63	2.97	3.58	17.02	1.38	-3.31	13.57	5.00	5.00	3.00	5.00	16.00	3.00	4.00	1.00
-0.81	-0.48	3.59	0.25	12.65	1.65	-1.38	13.89	3.00	1.00	5.00	4.00	12.00	6.00	3.00	1.00
0.90	-0.11	1.38	0.90	7.46	1.33	-0.36	3.52	5.00	1.00	5.00	2.00	8.00	2.00	1.00	0.00
0.76	-0.89	0.37	2.76	5.68	0.26	-4.16	2.13	5.00	6.00	5.00	5.00	3.00	6.00	5.00	1.00
-0.11	-0.68	1.29	3.40	4.85	0.99	-2.25	2.37	3.00	2.00	4.00	1.00	5.00	6.00	2.00	0.00
0.65	-0.49	2.15	3.89	8.88	0.58	-1.35	11.80	3.00	5.00	2.00	5.00	8.00	1.00	3.00	1.00
-0.88	0.06	1.04	2.20	4.91	0.77	0.12	1.91	5.00	5.00	3.00	2.00	6.00	3.00	2.00	0.00
0.83	-0.18	0.71	3.27	3.60	0.91	-0.86	1.71	5.00	5.00	1.00	3.00	4.00	6.00	2.00	0.00
0.82	0.46	0.65	1.13	1.04	0.47	3.11	3.94	6.00	5.00	4.00	5.00	5.00	4.00	3.00	0.00
0.73	0.68	1.84	3.24	2.15	1.52	2.63	9.94	3.00	1.00	2.00	5.00	6.00	3.00	4.00	0.00
0.74	-0.44	1.18	1.39	6.32	0.62	-1.59	4.99	3.00	3.00	3.00	5.00	4.00	3.00	3.00	1.00
0.56	0.84	0.62	3.11	0.02	0.57	4.07	1.94	5.00	3.00	4.00	3.00	4.00	5.00	4.00	0.00
-0.16	0.71	2.37	1.22	8.05	1.16	2.73	5.16	4.00	1.00	2.00	2.00	10.00	1.00	2.00	0.00
-0.30	0.11	1.58	1.10	3.85	1.08	0.67	8.01	3.00	3.00	5.00	5.00	6.00	6.00	1.00	0.00
0.14	-0.70	0.57	3.65	4.43	1.91	-1.23	2.31	2.00	5.00	3.00	5.00	2.00	4.00	5.00	1.00
-0.74	-0.75	3.21	1.28	6.16	0.29	-0.39	8.81	1.00	4.00	5.00	3.00	5.00	5.00	3.00	1.00
0.66	-0.82	2.11	1.57	4.96	1.83	-0.47	5.85	1.00	3.00	2.00	3.00	3.00	4.00	3.00	1.00
-0.88	-0.59	1.06	1.87	5.23	1.72	-0.95	5.55	2.00	3.00	5.00	5.00	3.00	6.00	4.00	1.00
0.55	0.59	2.92	3.50	16.47	0.88	3.59	6.40	6.00	1.00	4.00	2.00	18.00	3.00	2.00	0.00
0.62	-0.42	0.46	2.64	3.27	1.36	-1.92	0.95	5.00	4.00	2.00	3.00	3.00	6.00	2.00	0.00
-0.80	0.18	3.31	1.07	16.62	1.16	1.21	2.81	5.00	3.00	5.00	1.00	17.00	6.00	2.00	1.00
-0.36	-0.65	3.69	2.45	12.39	1.64	-1.75	10.47	3.00	2.00	5.00	3.00	12.00	3.00	3.00	1.00
-0.40	0.91	2.76	0.63	14.75	0.92	5.36	7.23	6.00	3.00	3.00	2.00	18.00	4.00	3.00	0.00
-0.47	-0.08	3.85	2.13	11.81	1.77	0.37	11.33	3.00	4.00	2.00	3.00	13.00	3.00	1.00	1.00
-0.76	0.54	0.78	1.41	1.97	0.79	2.13	2.19	4.00	4.00	3.00	3.00	4.00	4.00	3.00	0.00
0.40	0.29	3.93	2.70	18.14	1.34	2.19	18.96	5.00	3.00	3.00	5.00	21.00	3.00	2.00	0.00
0.48	0.04	0.99	2.76	5.57	0.79	0.71	3.00	6.00	6.00	3.00	3.00	7.00	3.00	1.00	0.00
0.93	-0.09	3.76	1.62	10.97	1.67	-0.67	18.63	3.00	5.00	4.00	5.00	12.00	6.00	2.00	1.00
-0.57	0.92	1.94	3.75	2.18	1.33	2.79	9.71	3.00	6.00	4.00	5.00	7.00	6.00	6.00	1.00
-0.37	-0.86	0.92	1.31	5.61	1.61	-4.39	1.35	5.00	5.00	3.00	2.00	6.00	4.00	3.00	1.00
-0.27	0.10	2.41	3.35	4.24	0.07	-0.27	11.18	2.00	2.00	5.00	5.00	6.00	1.00	2.00	0.00
0.06	1.00	0.70	1.87	-4.33	1.97	1.14	3.76	1.00	5.00	5.00	5.00	2.00	3.00	6.00	1.00
0.10	-0.10	2.18	2.58	3.52	0.47	-0.46	10.86	1.00	4.00	5.00	5.00	3.00	3.00	1.00	0.00
-0.00	-0.81	1.81	3.06	9.86	0.20	-4.44	4.08	5.00	4.00	4.00	2.00	10.00	5.00	2.00	1.00
-0.31	0.96	1.71	2.54	8.25	1.40	6.41	2.60	6.00	5.00	5.00	2.00	11.00	3.00	3.00	0.00
0.19	-0.35	3.99	3.42	25.17	1.89	-2.62	12.07	6.00	5.00	2.00	3.00	25.00	5.00	3.00	1.00
0.74	-0.12	0.23	3.79	1.85	1.29	-0.57	0.76	6.00	3.00	5.00	2.00	2.00	4.00	1.00	0.00
0.36	0.49	1.55	0.24	8.49	1.75	2.62	4.15	6.00	4.00	2.00	3.00	10.00	6.00	3.00	0.00
0.72	0.64	0.63	2.80	-0.95	1.54	1.02	2.50	2.00	3.00	2.00	3.00	2.00	4.00	2.00	0.00
0.60	-0.17	1.31	1.45	6.81	0.11	-1.22	4.31	5.00	6.00	2.00	3.00	8.00	6.00	1.00	0.00
-0.31	0.25	1.45	0.91	2.92	0.88	0.74	5.34	3.00	4.00	5.00	4.00	5.00	6.00	2.00	0.00
-0.29	0.51	2.02	1.89	3.72	0.31	1.56	8.91	3.00	3.00	5.00	4.00	7.00	2.00	3.00	0.00
-0.58	-0.63	3.04	1.37	16.80	0.43	-2.83	9.07	5.00	1.00	3.00	3.00	16.00	6.00	3.00	1.00
-0.37	-0.92	2.05	0.52	7.58	1.66	-2.75	4.37	3.00	5.00	5.00	2.00	7.00	5.00	3.00	1.00
-0.89	-0.62	0.11	1.65	3.53	1.42	-2.39	0.76	4.00	3.00	1.00	5.00	2.00	3.00	4.00	1.00
0.86	0.89	0.36	2.53	-3.24	1.87	3.33	2.35	4.00	2.00	3.00	5.00	3.00	6.00	5.00	0.00
-0.37	-0.94	1.78	3.36	6.76	1.35	-2.65	3.96	3.00	3.00	4.00	2.00	6.00	4.00	3.00	1.00
0.70	-0.92	2.41	3.25	19.53	1.73	-5.48	11.57	6.00	4.00	1.00	5.00	15.00	6.00	5.00	1.00
-0.97	0.53	0.16	3.18	-1.45	1.84	2.52	-0.40	4.00	1.00	5.00	3.00	2.00	4.00	3.00	0.00
0.05	0.40	0.39	0.71	0.35	0.11	2.55	1.16	5.00	1.00	5.00	3.00	3.00	3.00	2.00	0.00
-0.23	-0.37	2.12	1.64	9.04	1.66	-1.23	9.91	3.00	6.00	4.00	5.00	8.00	6.00	3.00	1.00
0.49	0.60	3.06	3.49	0.09	0.44	0.69	13.89	1.00	4.00	5.00	5.00	4.00	6.00	4.00	1.00
-0.44	0.25	0.06	0.56	-0.79	0.74	1.79	-0.06	6.00	6.00	5.00	5.00	1.00	6.00	2.00	0.00
